## RECSRecommendations Upload File
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.
## RECS
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.destinationCode,entity.sourceCode,entity.currency,entity.language,entity.sku,entity.date
RUH-CDG-EN,Paris,riyadhair:kingdom-of-saudi-arabia,Bonjour Paris,https://s7g10.scene7.com/is/image/aviationservicesstage/paris-1,77.0,/discover-riyadh/diriyah,5000,0,CDG,RUH,USD,en,RUH-CDG,2025-05-08T03:22:09,
RUH-JFK-EN,New York,riyadhair:kingdom-of-saudi-arabia,New York is where the future comes to audition,https://s7g10.scene7.com/is/image/aviationservicesstage/new-york,84.0,/discover-riyadh/diriyah,5000,0,JFK,RUH,USD,en,RUH-JFK,2025-05-04T08:14:13,
JFK-DMM-EN,Dammam,riyadhair:kingdom-of-saudi-arabia,Lost in Dammam's charm.,https://s7g10.scene7.com/is/image/aviationservicesstage/Dammam,92.0,/discover-riyadh/diriyah,5000,0,DMM,JFK,USD,en,JFK-DMM,2025-05-02T13:26:29,
LHR-DEL-EN,New Delhi,riyadhair:kingdom-of-saudi-arabia,Delhi is a city of dreams; where anything is possible.,https://s7g10.scene7.com/is/image/aviationservicesstage/delhi,73.0,/discover-riyadh/diriyah,5000,0,DEL,LHR,USD,en,LHR-DEL,2025-05-08T01:12:34,
RUH-BOM-AR,مومباي,riyadhair:kingdom-of-saudi-arabia,مومباي. "مدينة الأحلام",https://s7g10.scene7.com/is/image/aviationservicesstage/mumbai,53.0,/discover-riyadh/diriyah,5000,0,BOM,RUH,USD,ar,RUH-BOM,2025-05-08T06:07:56,
CDG-RUH-AR,الرياض,riyadhair:kingdom-of-saudi-arabia,قلعة قديمة ترمز إلى توحيد المملكة العربية السعودية,https://s7g10.scene7.com/is/image/aviationservicesstage/riyadh,67.0,/discover-riyadh/diriyah,5000,0,RUH,CDG,USD,ar,CDG-RUH,2025-05-08T07:49:39,
RUH-CAI-AR,القاهرة,riyadhair:kingdom-of-saudi-arabia,تجربة نابضة بالحياة في قلب مصر,https://s7g10.scene7.com/is/image/aviationservicesstage/cairo?fmt=png-alpha,87.0,/discover-riyadh/diriyah,5000,0,CAI,RUH,USD,ar,RUH-CAI,2025-05-06T04:23:43,
RUH-DXB-AR,دبي,riyadhair:kingdom-of-saudi-arabia,الذهاب إلى دبي. لا تعود أبدا,https://s7g10.scene7.com/is/image/aviationservicesstage/dubai,50.0,/discover-riyadh/diriyah,5000,0,DXB,RUH,USD,ar,RUH-DXB,2025-05-02T09:18:31,
DMM-KUL-AR,كوالالمبور,riyadhair:kingdom-of-saudi-arabia,شروق الشمس في ماليزيا: يوم جديد في الجنة.,https://s7g10.scene7.com/is/image/aviationservicesstage/Malaysia,63.0,/discover-riyadh/diriyah,5000,0,KUL,DMM,USD,ar,DMM-KUL,2025-05-06T09:34:50,
RUH-JED-AR,جدة,riyadhair:kingdom-of-saudi-arabia,الأنشطة الممتعة التي لا نهاية لها في جدة,https://s7g10.scene7.com/is/image/aviationservicesstage/jeddah,51.0,/discover-riyadh/diriyah,5000,0,JED,RUH,USD,ar,RUH-JED,2025-05-02T05:37:44,
RUH-LHR-AR,لندن,riyadhair:kingdom-of-saudi-arabia,تجربة نابضة بالحياة في قلب لندن,https://s7g10.scene7.com/is/image/aviationservicesstage/london,57.0,/discover-riyadh/diriyah,5000,0,LHR,RUH,USD,ar,RUH-LHR,2025-05-08T11:34:39,
JFK-CDG-AR,باريس,riyadhair:kingdom-of-saudi-arabia,بونجور باريس,https://s7g10.scene7.com/is/image/aviationservicesstage/paris-1,104.0,/discover-riyadh/diriyah,5000,0,CDG,JFK,USD,ar,JFK-CDG,2025-05-04T03:33:16,
DEL-SIN-AR,سينغافورة,riyadhair:kingdom-of-saudi-arabia,أضواء المدينة. مشاهد المدينة - ليالي سنغافورة.,https://s7g10.scene7.com/is/image/aviationservicesstage/Singapore-1,60.0,/discover-riyadh/diriyah,5000,0,SIN,DEL,USD,ar,DEL-SIN,2025-05-02T07:49:35,
CDG-JFK-AR,نيويورك,riyadhair:kingdom-of-saudi-arabia,نيويورك هي المكان الذي يأتي فيه المستقبل للاختبار,https://s7g10.scene7.com/is/image/aviationservicesstage/new-york,78.0,/discover-riyadh/diriyah,5000,0,JFK,CDG,USD,ar,CDG-JFK,2025-05-08T12:07:48,
RUH-CDG-AR,باريس,riyadhair:kingdom-of-saudi-arabia,بونجور باريس,https://s7g10.scene7.com/is/image/aviationservicesstage/paris-1,51.0,/discover-riyadh/diriyah,5000,0,CDG,RUH,USD,ar,RUH-CDG,2025-05-02T14:16:47,
RUH-JFK-AR,نيويورك,riyadhair:kingdom-of-saudi-arabia,نيويورك هي المكان الذي يأتي فيه المستقبل للاختبار,https://s7g10.scene7.com/is/image/aviationservicesstage/new-york,72.0,/discover-riyadh/diriyah,5000,0,JFK,RUH,USD,ar,RUH-JFK,2025-05-04T03:56:51,
JFK-DMM-AR,الدمام,riyadhair:kingdom-of-saudi-arabia,ضائع في سحر الدمام.,https://s7g10.scene7.com/is/image/aviationservicesstage/Dammam,54.0,/discover-riyadh/diriyah,5000,0,DMM,JFK,USD,ar,JFK-DMM,2025-05-04T11:06:45,
LHR-DEL-AR,ديلهي,riyadhair:kingdom-of-saudi-arabia,دلهي مدينة الأحلام ، حيث كل شيء ممكن.,https://s7g10.scene7.com/is/image/aviationservicesstage/delhi,57.0,/discover-riyadh/diriyah,5000,0,DEL,LHR,USD,ar,LHR-DEL,2025-05-04T08:50:35,
